Asymmetry_MainDet
-20.784364721998493
6.100331543955973
3.79214111155145
10.361407119540738
-5.6541747364618695
-27.218082859430638
-26.921391315534105
-21.150611619680667
-31.24574885660858
-16.04244714580824
-11.322000349593845
4.041814568491325
-13.531997184644558
-16.62163823759219
-6.353520658178348
5.345001239944678
-11.714560446255028
-24.39195236727888
-28.28385741971694
-13.163402083551832
-20.428790572187005
-21.00343251548254
-9.067189992805309
-0.20049484490319083
-1.5191194233354999
0.7039179899577053
2.028753072635875
2.4758538280616196
-10.599528247532279
-17.582396472510627
-10.053099061760083
-25.78417393147974
-29.503700138853326
-19.689037324755407
-5.298624911272134
-7.032087786728968
-10.502105764356584
-11.045706047575532
-11.479208854144895
-4.874867210569683
-12.92119846551642
-18.060549012261443
-26.27919601256815
-10.445374769132652
-33.27329035099979
-1.3151472949499503
-21.01929711868502
-3.284156062267934
-9.951253235766625
-11.654502874087338
-0.537238961222627
-16.134558125616547
-9.616791507688616
-29.530661710682477
-21.720898491023235
-25.548450581579047
-28.63301708569848
-22.465726046884964
-0.0413698529095991
-7.982241321890722
5.621135146510667
2.7290881556425197
-10.163385665976651
-10.646571221702487
-12.86964607678111
-11.448068518267727
-28.652896961794948
-19.33750053771304
-21.30646028300141
-23.667629509182152
-14.672021458745949
-7.786871368281611
-1.3436027470549765
-13.233478153753888
-14.395973942340984
-19.066981618735802
-9.554905312200727
-24.56048447266939
-22.797417489230583
-16.788322680299892
-17.538137479346922
-24.14932964687395
-13.746681394708538
-6.071727855615027
